chemical	gene	url	type	summary	phenotype	recommendation
sertraline	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166127639	case1	The CPIC Dosing Guideline for the selective serotonin reuptake inhibitor sertraline recommends to consider a 50% reduction of recommended starting dose and titrate to response or select alternative drug not predominantly metabolized by CYP2C19 for CYP2C19 poor metabolizers.	Ultrarapid metabolizer (~5-30% of patients)	Therapeutic Recommendations: Initiate therapy with recommended starting dose. If patient does not respond to recommended maintenance dosing, consider alternative drug not predominantly metabolized by CYP2C19. Classification of recommendations: Optional
sertraline	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166127639	case1	The CPIC Dosing Guideline for the selective serotonin reuptake inhibitor sertraline recommends to consider a 50% reduction of recommended starting dose and titrate to response or select alternative drug not predominantly metabolized by CYP2C19 for CYP2C19 poor metabolizers.	Extensive metabolizer (~35-50% of patients)	Therapeutic Recommendations: Initiate therapy with recommended starting dose. Classification of recommendations: Strong
sertraline	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166127639	case1	The CPIC Dosing Guideline for the selective serotonin reuptake inhibitor sertraline recommends to consider a 50% reduction of recommended starting dose and titrate to response or select alternative drug not predominantly metabolized by CYP2C19 for CYP2C19 poor metabolizers.	Intermediate metabolizer (~18-45% of patients)	Therapeutic Recommendations: Initiate therapy with recommended starting dose. Classification of recommendations: Strong
sertraline	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166127639	case1	The CPIC Dosing Guideline for the selective serotonin reuptake inhibitor sertraline recommends to consider a 50% reduction of recommended starting dose and titrate to response or select alternative drug not predominantly metabolized by CYP2C19 for CYP2C19 poor metabolizers.	Poor metabolizer (~2-15% of patients)	Therapeutic Recommendations: Consider a 50% reduction of recommended starting dose and titrate to response or select alternative drug not predominantly metabolized by CYP2C19. Classification of recommendations: Optional
sevoflurane	CACNA1S	https://pharmgkb.org/guidelineAnnotation/PA166180457	case8	The CPIC Dosing Guideline recommends that halogenated volatile anesthetics such as desflurane, enflurane, halothane, isoflurane, methoxyflurane, sevoflurane and the depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). See full guideline for disclaimers, further details and supporting evidence.	Malignant Hyperthermia susceptible	Dosing recommendations for inhaled anesthetics or succinylcholine: Halogenated volatile anesthetics or depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with MHS. They should not be used, except in extraordinary circumstances where the benefits outweigh the risks. In general, alternative anesthetics are widely available and effective in patients with MHS. Classification of recommendations: Strong
sevoflurane	CACNA1S	https://pharmgkb.org/guidelineAnnotation/PA166180457	case8	The CPIC Dosing Guideline recommends that halogenated volatile anesthetics such as desflurane, enflurane, halothane, isoflurane, methoxyflurane, sevoflurane and the depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). See full guideline for disclaimers, further details and supporting evidence.	Uncertain susceptibility	Dosing recommendations for inhaled anesthetics or succinylcholine: Clinical findings, family history, further genetic testing and other laboratory data should guide use of halogenated volatile anesthetics or depolarizing muscle relaxants. Classification of recommendations: Strong
sevoflurane	RYR1	https://pharmgkb.org/guidelineAnnotation/PA166180457	case8	The CPIC Dosing Guideline recommends that halogenated volatile anesthetics such as desflurane, enflurane, halothane, isoflurane, methoxyflurane, sevoflurane and the depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). See full guideline for disclaimers, further details and supporting evidence.	Malignant Hyperthermia susceptible	Dosing recommendations for inhaled anesthetics or succinylcholine: Halogenated volatile anesthetics or depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with MHS. They should not be used, except in extraordinary circumstances where the benefits outweigh the risks. In general, alternative anesthetics are widely available and effective in patients with MHS. Classification of recommendations: Strong
sevoflurane	RYR1	https://pharmgkb.org/guidelineAnnotation/PA166180457	case8	The CPIC Dosing Guideline recommends that halogenated volatile anesthetics such as desflurane, enflurane, halothane, isoflurane, methoxyflurane, sevoflurane and the depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). See full guideline for disclaimers, further details and supporting evidence.	Uncertain susceptibility	Dosing recommendations for inhaled anesthetics or succinylcholine: Clinical findings, family history, further genetic testing and other laboratory data should guide use of halogenated volatile anesthetics or depolarizing muscle relaxants. Classification of recommendations: Strong
simvastatin	SLCO1B1	https://pharmgkb.org/guidelineAnnotation/PA166105005	case1	The FDA recommends against 80mg daily simvastatin dosage. In patients with the C allele at SLCO1B1 rs4149056, there are modest increases in myopathy risk even at lower simvastatin doses (40mg daily); if optimal efficacy is not achieved with a lower dose, alternate agents should be considered.	Normal function, Homozygous wild-type (two normal function alleles)	Dosing recommendations for simvastatin: Prescribe desired starting dose and adjust doses of simvastatin based on disease-specific guidelines. Classification of recommendations: Strong
simvastatin	SLCO1B1	https://pharmgkb.org/guidelineAnnotation/PA166105005	case1	The FDA recommends against 80mg daily simvastatin dosage. In patients with the C allele at SLCO1B1 rs4149056, there are modest increases in myopathy risk even at lower simvastatin doses (40mg daily); if optimal efficacy is not achieved with a lower dose, alternate agents should be considered.	Intermediate function, Heterozygous (one normal function allele plus one decreased function allele)	Dosing recommendations for simvastatin: Prescribe a lower dose or consider an alternative statin (e.g. pravastatin or rosuvastatin); consider routine CK surveillance. Classification of recommendations: Strong
simvastatin	SLCO1B1	https://pharmgkb.org/guidelineAnnotation/PA166105005	case1	The FDA recommends against 80mg daily simvastatin dosage. In patients with the C allele at SLCO1B1 rs4149056, there are modest increases in myopathy risk even at lower simvastatin doses (40mg daily); if optimal efficacy is not achieved with a lower dose, alternate agents should be considered.	Low function, Homozygous variant or mutant (two decreased function alleles)	Dosing recommendations for simvastatin: Prescribe a lower dose or consider an alternative statin (e.g. pravastatin or rosuvastatin); consider routine CK surveillance. Classification of recommendations: Strong
succinylcholine	CACNA1S	https://pharmgkb.org/guidelineAnnotation/PA166180457	case8	The CPIC Dosing Guideline recommends that halogenated volatile anesthetics such as desflurane, enflurane, halothane, isoflurane, methoxyflurane, sevoflurane and the depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). See full guideline for disclaimers, further details and supporting evidence.	Malignant Hyperthermia susceptible	Dosing recommendations for inhaled anesthetics or succinylcholine: Halogenated volatile anesthetics or depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with MHS. They should not be used, except in extraordinary circumstances where the benefits outweigh the risks. In general, alternative anesthetics are widely available and effective in patients with MHS. Classification of recommendations: Strong
succinylcholine	CACNA1S	https://pharmgkb.org/guidelineAnnotation/PA166180457	case8	The CPIC Dosing Guideline recommends that halogenated volatile anesthetics such as desflurane, enflurane, halothane, isoflurane, methoxyflurane, sevoflurane and the depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). See full guideline for disclaimers, further details and supporting evidence.	Uncertain susceptibility	Dosing recommendations for inhaled anesthetics or succinylcholine: Clinical findings, family history, further genetic testing and other laboratory data should guide use of halogenated volatile anesthetics or depolarizing muscle relaxants. Classification of recommendations: Strong
succinylcholine	RYR1	https://pharmgkb.org/guidelineAnnotation/PA166180457	case8	The CPIC Dosing Guideline recommends that halogenated volatile anesthetics such as desflurane, enflurane, halothane, isoflurane, methoxyflurane, sevoflurane and the depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). See full guideline for disclaimers, further details and supporting evidence.	Malignant Hyperthermia susceptible	Dosing recommendations for inhaled anesthetics or succinylcholine: Halogenated volatile anesthetics or depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with MHS. They should not be used, except in extraordinary circumstances where the benefits outweigh the risks. In general, alternative anesthetics are widely available and effective in patients with MHS. Classification of recommendations: Strong
succinylcholine	RYR1	https://pharmgkb.org/guidelineAnnotation/PA166180457	case8	The CPIC Dosing Guideline recommends that halogenated volatile anesthetics such as desflurane, enflurane, halothane, isoflurane, methoxyflurane, sevoflurane and the depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). See full guideline for disclaimers, further details and supporting evidence.	Uncertain susceptibility	Dosing recommendations for inhaled anesthetics or succinylcholine: Clinical findings, family history, further genetic testing and other laboratory data should guide use of halogenated volatile anesthetics or depolarizing muscle relaxants. Classification of recommendations: Strong
tacrolimus	CYP3A5	https://pharmgkb.org/guidelineAnnotation/PA166124619	case1	The CPIC dosing guideline for tacrolimus recommends increasing the starting dose by 1.5 to 2 times the recommended starting dose in patients who are CYP3A5 intermediate or extensive metabolizers, though total starting dose should not exceed 0.3 mg/kg/day. Therapeutic drug monitoring should also be used to guide dose adjustments.	Extensive metabolizer (CYP3A5 expresser)	Therapeutic Recommendations: Increase starting dose 1.5 to 2 times recommended starting dose . Total starting dose should not exceed 0.3mg/kg/day. Use therapeutic drug monitoring to guide dose adjustments Classification of recommendations: Strong
tacrolimus	CYP3A5	https://pharmgkb.org/guidelineAnnotation/PA166124619	case1	The CPIC dosing guideline for tacrolimus recommends increasing the starting dose by 1.5 to 2 times the recommended starting dose in patients who are CYP3A5 intermediate or extensive metabolizers, though total starting dose should not exceed 0.3 mg/kg/day. Therapeutic drug monitoring should also be used to guide dose adjustments.	Intermediate metabolizer (CYP3A5 expresser)	Therapeutic Recommendations: Increase starting dose 1.5 to 2 times recommended starting dose . Total starting dose should not exceed 0.3mg/kg/day. Use therapeutic drug monitoring to guide dose adjustments Classification of recommendations: Strong
tacrolimus	CYP3A5	https://pharmgkb.org/guidelineAnnotation/PA166124619	case1	The CPIC dosing guideline for tacrolimus recommends increasing the starting dose by 1.5 to 2 times the recommended starting dose in patients who are CYP3A5 intermediate or extensive metabolizers, though total starting dose should not exceed 0.3 mg/kg/day. Therapeutic drug monitoring should also be used to guide dose adjustments.	Poor metabolizer (CYP3A5 non-expresser)	Therapeutic Recommendations: Initiate therapy with standard recommended dose. Use therapeutic drug monitoring to guide dose adjustments Classification of recommendations: Strong
tamoxifen	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166176068	case1	The CPIC Dosing Guideline for tamoxifen recommends the use of alternative hormonal therapy such as an aromatase inhibitor for postmenopausal women or aromatase inhibitor along with ovarian function suppression in premenopausal women for CYP2D6 poor metabolizer, if aromatase inhibitor use is not contraindicated. For CYP2D6 intermediate metabolizers and CYP2D6 allele combinations resulting in an activity score (AS) of 1 the recommendation is to consider the recommendations stated for the CYP2D6 poor metabolizer. If aromatase inhibitor use is contraindicated, consideration should be given to use a higher but FDA approved tamoxifen dose for CYP2D6 intermediate metabolizers and CYP2D6 allele combinations resulting in an AS of 1. For poor metabolizer, higher dose tamoxifen (40 mg/day) increases but does not normalize endoxifen concentrations and can be considered if there are contraindications to aromatase inhibitor therapy.	CYP2D6 Ultrarapid Metabolizer	Therapeutic recommendations: Avoid moderate and strong CYP2D6 inhibitors. Initiate therapy with recommended standard of care dosing (tamoxifen 20 mg/day). Classification of recommendations: Strong
tamoxifen	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166176068	case1	The CPIC Dosing Guideline for tamoxifen recommends the use of alternative hormonal therapy such as an aromatase inhibitor for postmenopausal women or aromatase inhibitor along with ovarian function suppression in premenopausal women for CYP2D6 poor metabolizer, if aromatase inhibitor use is not contraindicated. For CYP2D6 intermediate metabolizers and CYP2D6 allele combinations resulting in an activity score (AS) of 1 the recommendation is to consider the recommendations stated for the CYP2D6 poor metabolizer. If aromatase inhibitor use is contraindicated, consideration should be given to use a higher but FDA approved tamoxifen dose for CYP2D6 intermediate metabolizers and CYP2D6 allele combinations resulting in an AS of 1. For poor metabolizer, higher dose tamoxifen (40 mg/day) increases but does not normalize endoxifen concentrations and can be considered if there are contraindications to aromatase inhibitor therapy.	CYP2D6 Normal metabolizer	Therapeutic recommendations: Avoid moderate and strong CYP2D6 inhibitors. Initiate therapy with recommended standard of care dosing (tamoxifen 20 mg/day). Classification of recommendations: Strong
tamoxifen	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166176068	case1	The CPIC Dosing Guideline for tamoxifen recommends the use of alternative hormonal therapy such as an aromatase inhibitor for postmenopausal women or aromatase inhibitor along with ovarian function suppression in premenopausal women for CYP2D6 poor metabolizer, if aromatase inhibitor use is not contraindicated. For CYP2D6 intermediate metabolizers and CYP2D6 allele combinations resulting in an activity score (AS) of 1 the recommendation is to consider the recommendations stated for the CYP2D6 poor metabolizer. If aromatase inhibitor use is contraindicated, consideration should be given to use a higher but FDA approved tamoxifen dose for CYP2D6 intermediate metabolizers and CYP2D6 allele combinations resulting in an AS of 1. For poor metabolizer, higher dose tamoxifen (40 mg/day) increases but does not normalize endoxifen concentrations and can be considered if there are contraindications to aromatase inhibitor therapy.	CYP2D6 Normal metabolizer or Intermediate metabolizer (controversy remains)	Therapeutic recommendations: Consider hormonal therapy such as an aromatase inhibitor for postmenopausal women or aromatase inhibitor along with ovarian function suppression in premenopausal women, given that these approaches are superior to tamoxifen regardless of CYP2D6 genotype [Articles:26211827, 24881463]. If aromatase inhibitor use is contraindicated, consideration should be given to use a higher but FDA approved tamoxifen dose (40 mg/day) [Article:27226358]. Avoid CYP2D6 strong to weak inhibitors. Classification of recommendations: Moderate
tamoxifen	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166176068	case1	The CPIC Dosing Guideline for tamoxifen recommends the use of alternative hormonal therapy such as an aromatase inhibitor for postmenopausal women or aromatase inhibitor along with ovarian function suppression in premenopausal women for CYP2D6 poor metabolizer, if aromatase inhibitor use is not contraindicated. For CYP2D6 intermediate metabolizers and CYP2D6 allele combinations resulting in an activity score (AS) of 1 the recommendation is to consider the recommendations stated for the CYP2D6 poor metabolizer. If aromatase inhibitor use is contraindicated, consideration should be given to use a higher but FDA approved tamoxifen dose for CYP2D6 intermediate metabolizers and CYP2D6 allele combinations resulting in an AS of 1. For poor metabolizer, higher dose tamoxifen (40 mg/day) increases but does not normalize endoxifen concentrations and can be considered if there are contraindications to aromatase inhibitor therapy.	CYP2D6 Intermediate metabolizer	Therapeutic recommendations: Consider hormonal therapy such as an aromatase inhibitor for postmenopausal women or aromatase inhibitor along with ovarian function suppression in premenopausal women, given that these approaches are superior to tamoxifen regardless of CYP2D6 genotype [Articles:26211827, 24881463]. If aromatase inhibitor use is contraindicated, consideration should be given to use a higher but FDA approved tamoxifen dose (40 mg/day) [Article:27226358]. Avoid CYP2D6 strong to weak inhibitors. Classification of recommendations: Moderate
tamoxifen	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166176068	case1	The CPIC Dosing Guideline for tamoxifen recommends the use of alternative hormonal therapy such as an aromatase inhibitor for postmenopausal women or aromatase inhibitor along with ovarian function suppression in premenopausal women for CYP2D6 poor metabolizer, if aromatase inhibitor use is not contraindicated. For CYP2D6 intermediate metabolizers and CYP2D6 allele combinations resulting in an activity score (AS) of 1 the recommendation is to consider the recommendations stated for the CYP2D6 poor metabolizer. If aromatase inhibitor use is contraindicated, consideration should be given to use a higher but FDA approved tamoxifen dose for CYP2D6 intermediate metabolizers and CYP2D6 allele combinations resulting in an AS of 1. For poor metabolizer, higher dose tamoxifen (40 mg/day) increases but does not normalize endoxifen concentrations and can be considered if there are contraindications to aromatase inhibitor therapy.	CYP2D6 Poor metabolizer	Therapeutic recommendations: Recommend alternative hormonal therapy such as an aromatase inhibitor for postmenopausal women or aromatase inhibitor along with ovarian function suppression in premenopausal women given that these approaches are superior to tamoxifen regardless of CYP2D6 genotype [Articles:26211827, 24881463] and based on knowledge that CYP2D6 poor metabolizers switched from tamoxifen to anastrozole do not have an increased risk of recurrence [Article:23213055]. Note, higher dose tamoxifen (40 mg/day) increases but does not normalize endoxifen concentrations and can be considered if there are contraindications to aromatase inhibitor therapy [Articles:27226358, 21768473]. Classification of recommendations: Strong
tegafur	DPYD	https://pharmgkb.org/guidelineAnnotation/PA166122687	case1	As of the November 2017 update of CPIC guidelines regarding fluoropyrimidine dosing, there are no longer dosing recommendations for tegafur based on DPYD  genotype. This is due to limited evidence regarding the impact of DPYD variants on tegafur toxicity risk. The guidelines currently only apply to 5-fluorouracil and capecitabine dosing.	Homozygous wild-type or normal, high DPD activity (two or more functional *1 alleles)	Dosing recommendations: Use label-recommended dosage and administration Classification of recommendations: Moderate
tegafur	DPYD	https://pharmgkb.org/guidelineAnnotation/PA166122687	case1	As of the November 2017 update of CPIC guidelines regarding fluoropyrimidine dosing, there are no longer dosing recommendations for tegafur based on DPYD  genotype. This is due to limited evidence regarding the impact of DPYD variants on tegafur toxicity risk. The guidelines currently only apply to 5-fluorouracil and capecitabine dosing.	Heterozygous or intermediate activity (~3-5% of patients), may have partial DPD deficiency, at risk for toxicity with drug exposure (one functional allele *1, plus one nonfunctional allele - *2A, *13 or rs67376798A )	Dosing recommendations: Start with at least a 50% reduction in starting dose followed by titration of dose based on toxicity or pharmacokinetic test (if available) Classification of recommendations: Moderate
tegafur	DPYD	https://pharmgkb.org/guidelineAnnotation/PA166122687	case1	As of the November 2017 update of CPIC guidelines regarding fluoropyrimidine dosing, there are no longer dosing recommendations for tegafur based on DPYD  genotype. This is due to limited evidence regarding the impact of DPYD variants on tegafur toxicity risk. The guidelines currently only apply to 5-fluorouracil and capecitabine dosing.	Homozygous variant, DPD deficiency (~0.2% of patients), at risk for toxicity with drug exposure (2 nonfunctional alleles - *2A, *13 or rs67376798A )	Dosing recommendations: Select alternate drug Classification of recommendations: Strong
tenoxicam	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166192341	case1	The CPIC Dosing Guideline for tenoxicam recommends that CYP2C9 poor metabolizers and intermediate metabolizers with activity score of 1 should choose an alternative therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo or choose an NSAID metabolized by CYP2C9 but with a shorter half-life. See full guideline for further details and supporting evidence.	CYP2C9 Normal metabolizer	Therapeutic recommendations: Initiate therapy with recommended starting dose. In accordance with the prescribing information, use the lowest effective dosage for shortest duration consistent with individual patient treatment goals. Classification of recommendations: Strong
tenoxicam	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166192341	case1	The CPIC Dosing Guideline for tenoxicam recommends that CYP2C9 poor metabolizers and intermediate metabolizers with activity score of 1 should choose an alternative therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo or choose an NSAID metabolized by CYP2C9 but with a shorter half-life. See full guideline for further details and supporting evidence.	CYP2C9 Intermediate metabolizer	Therapeutic recommendations: Choose an alternative therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo or choose an NSAID metabolized by CYP2C9 but with a shorter half-life (Table 2). Classification of recommendations: Optional
tenoxicam	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166192341	case1	The CPIC Dosing Guideline for tenoxicam recommends that CYP2C9 poor metabolizers and intermediate metabolizers with activity score of 1 should choose an alternative therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo or choose an NSAID metabolized by CYP2C9 but with a shorter half-life. See full guideline for further details and supporting evidence.	CYP2C9 Poor metabolizer	Therapeutic recommendations: Choose an alternative therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo or choose an NSAID metabolized by CYP2C9 but with a shorter half-life (Table 2). Classification of recommendations: Optional
tenoxicam	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166192341	case1	The CPIC Dosing Guideline for tenoxicam recommends that CYP2C9 poor metabolizers and intermediate metabolizers with activity score of 1 should choose an alternative therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo or choose an NSAID metabolized by CYP2C9 but with a shorter half-life. See full guideline for further details and supporting evidence.	Indeterminate	Therapeutic recommendations: No recommendation. Classification of recommendations: nan
thioguanine	NUDT15	https://pharmgkb.org/guidelineAnnotation/PA166104965	case5	Consider an alternate agent or extreme dose reduction of thioguanine for patients who are TPMT or NUDT15 poor metabolizers.  Start at 50-80% of target dose for patients who are TPMT or NUDT15 intermediate metabolizers.	Normal Metabolizer	Dosing recommendations: Start with normal starting dose (40-60 mg/day). Adjust doses of thioguanine and of other myelosuppressive therapy without any special emphasis on thioguanine. Allow 2 weeks to reach steady-state after each dose adjustment. Classification of recommendations: Strong
thioguanine	NUDT15	https://pharmgkb.org/guidelineAnnotation/PA166104965	case5	Consider an alternate agent or extreme dose reduction of thioguanine for patients who are TPMT or NUDT15 poor metabolizers.  Start at 50-80% of target dose for patients who are TPMT or NUDT15 intermediate metabolizers.	Intermediate Metabolizer	Dosing recommendations: Start with reduced doses (50% to 80% of normal dose) if normal starting dose is > or = 40-60 mg/m/day) and adjust doses of thioguanine based on degree of myelosuppression and disease-specific guidelines. Allow 2-4 weeks to reach steady-state after each dose adjustment. If myelosuppression occurs, and depending on other therapy, emphasis should be on reducing thioguanine over other agents. Classification of recommendations: Moderate
thioguanine	NUDT15	https://pharmgkb.org/guidelineAnnotation/PA166104965	case5	Consider an alternate agent or extreme dose reduction of thioguanine for patients who are TPMT or NUDT15 poor metabolizers.  Start at 50-80% of target dose for patients who are TPMT or NUDT15 intermediate metabolizers.	Possible Intermediate Metabolizer	Dosing recommendations: Start with reduced doses (50% to 80% of normal dose) if normal starting dose is > or = 40-60 mg/m/day) and adjust doses of thioguanine based on degree of myelosuppression and disease-specific guidelines. Allow 2-4 weeks to reach steady-state after each dose adjustment. If myelosuppression occurs, and depending on other therapy, emphasis should be on reducing thioguanine over other agents. Classification of recommendations: Moderate
thioguanine	NUDT15	https://pharmgkb.org/guidelineAnnotation/PA166104965	case5	Consider an alternate agent or extreme dose reduction of thioguanine for patients who are TPMT or NUDT15 poor metabolizers.  Start at 50-80% of target dose for patients who are TPMT or NUDT15 intermediate metabolizers.	Poor Metabolizer	Dosing recommendations: Reduce doses to 25% of normal dose and adjust doses of thioguanine based on degree of myelosuppression and disease-specific guidelines. Allow 4-6 weeks to reach steady-state after each dose adjustment. In setting of myelosuppression, emphasis should be on reducing thioguanine over other agents. For non-malignant conditions, consider alternative non-thiopurine immunosuppressant therapy. Classification of recommendations: Strong
thioguanine	NUDT15	https://pharmgkb.org/guidelineAnnotation/PA166104965	case5	Consider an alternate agent or extreme dose reduction of thioguanine for patients who are TPMT or NUDT15 poor metabolizers.  Start at 50-80% of target dose for patients who are TPMT or NUDT15 intermediate metabolizers.	Indeterminate	Dosing recommendations: None Classification of recommendations: None
thioguanine	TPMT	https://pharmgkb.org/guidelineAnnotation/PA166104965	case5	Consider an alternate agent or extreme dose reduction of thioguanine for patients who are TPMT or NUDT15 poor metabolizers.  Start at 50-80% of target dose for patients who are TPMT or NUDT15 intermediate metabolizers.	Normal Metabolizer	Dosing recommendations: Start with normal starting dose (e.g. 40-60 mg/m/day) and adjust doses of thioguanine and of other myelosuppressive therapy without any special emphasis on thioguanine. Allow 2 weeks to reach steady-state after each dose adjustment. Classification of recommendations: Strong
thioguanine	TPMT	https://pharmgkb.org/guidelineAnnotation/PA166104965	case5	Consider an alternate agent or extreme dose reduction of thioguanine for patients who are TPMT or NUDT15 poor metabolizers.  Start at 50-80% of target dose for patients who are TPMT or NUDT15 intermediate metabolizers.	Intermediate Metabolizer	Dosing recommendations: Start with reduced doses (50% to 80% of normal dose) if normal starting dose is > or = 40-60 mg/m/day (e.g. 20-48 mg/m/day) and adjust doses of thioguanine based on degree of myelosuppression and disease-specific guidelines. Allow 2-4 weeks to reach steady-state after each dose adjustment. If myelosuppression occurs, and depending on other therapy, emphasis should be on reducing thioguanine over other agents. Classification of recommendations: Moderate
thioguanine	TPMT	https://pharmgkb.org/guidelineAnnotation/PA166104965	case5	Consider an alternate agent or extreme dose reduction of thioguanine for patients who are TPMT or NUDT15 poor metabolizers.  Start at 50-80% of target dose for patients who are TPMT or NUDT15 intermediate metabolizers.	Possible Intermediate Metabolizer	Dosing recommendations: Start with reduced doses (50% to 80% of normal dose) if normal starting dose is > or = 40-60 mg/m/day (e.g. 20-48 mg/m/day) and adjust doses of thioguanine based on degree of myelosuppression and disease-specific guidelines. Allow 2-4 weeks to reach steady-state after each dose adjustment. If myelosuppression occurs, and depending on other therapy, emphasis should be on reducing thioguanine over other agents. Classification of recommendations: Moderate
thioguanine	TPMT	https://pharmgkb.org/guidelineAnnotation/PA166104965	case5	Consider an alternate agent or extreme dose reduction of thioguanine for patients who are TPMT or NUDT15 poor metabolizers.  Start at 50-80% of target dose for patients who are TPMT or NUDT15 intermediate metabolizers.	Poor Metabolizer	Dosing recommendations: Start with drastically reduced doses (reduce daily dose by 10-fold and dose thrice weekly instead of daily) and adjust doses of thioguanine based on degree of myelosuppression and disease-specific guidelines. Allow 4-6 weeks to reach steady-state after each dose adjustment. If myelosuppression occurs, emphasis should be on reducing thioguanine over other agents. For non-malignant conditions, consider alternative non-thiopurine immunosuppressant therapy. Classification of recommendations: Strong
thioguanine	TPMT	https://pharmgkb.org/guidelineAnnotation/PA166104965	case5	Consider an alternate agent or extreme dose reduction of thioguanine for patients who are TPMT or NUDT15 poor metabolizers.  Start at 50-80% of target dose for patients who are TPMT or NUDT15 intermediate metabolizers.	Indeterminate	Dosing recommendations: None Classification of recommendations: None
trimipramine	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166105001	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including trimipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2C19 Ultrarapid metabolizer (~2-5% of patients)	Therapeutic recommendations: Avoid tertiary amine use due to potential for sub-optimal response. Consider alternative drug not metabolized by CYP2C19. TCAs without major CYP2C19 metabolism include the secondary amines nortriptyline and desipramine.If a tertiary amine is warranted, utilize therapeutic drug monitoring to guide dose adjustments. Classification of recommendations for amitriptyline: Optional
trimipramine	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166105001	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including trimipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2C19 Rapid metabolizer (~2-30% of patients)	Therapeutic recommendations: Avoid tertiary amine use due to potential for sub-optimal response. Consider alternative drug not metabolized by CYP2C19. TCAs without major CYP2C19 metabolism include the secondary amines nortriptyline and desipramine.If a tertiary amine is warranted, utilize therapeutic drug monitoring to guide dose adjustments. Classification of recommendations for amitriptyline: Optional
trimipramine	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166105001	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including trimipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2C19 Normal metabolizer (~35-50% of patients)	Therapeutic recommendations: Initiate therapy with recommended starting dose. Classification of recommendations for amitriptyline: Strong
